"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001667","GO:0001667","ameboidal-type cell migration","17/180","452/28814",4.24505903241807e-09,9.92919426023229e-06,7.33322017510212e-06,"Vegfc/Mmrn2/Efnb2/Glul/Nr4a1/Edn3/Plec/Sox17/Cdh13/Kitl/Alox12/Tgfb2/Dll4/Hbegf/Gata2/Plk2/Adipor2",17
"GO:0002040","GO:0002040","sprouting angiogenesis","10/180","125/28814",6.7179934101707e-09,9.92919426023229e-06,7.33322017510212e-06,"Vegfc/Mmrn2/Efnb2/Glul/Nr4a1/Cdh13/Dll4/Gata2/Plk2/Nrarp",10
"GO:0050678","GO:0050678","regulation of epithelial cell proliferation","15/180","405/28814",4.4019064446089e-08,4.33202364557948e-05,3.19942206428739e-05,"Gkn3/Hey1/Vegfc/Mmrn2/Efnb2/Glul/Ccnd2/Nr4a1/Cdh13/Tgfb2/Dll4/Gata2/Azin1/Cdkn1c/Nrarp",15
"GO:0050673","GO:0050673","epithelial cell proliferation","16/180","476/28814",5.86200763948508e-08,4.33202364557948e-05,3.19942206428739e-05,"Gkn3/Hey1/Vegfc/Mmrn2/Efnb2/Glul/Ccnd2/Nr4a1/Igfbp3/Cdh13/Tgfb2/Dll4/Gata2/Azin1/Cdkn1c/Nrarp",16
"GO:0014910","GO:0014910","regulation of smooth muscle cell migration","8/180","95/28814",1.51799009191641e-07,8.26860935778835e-05,6.10679289511183e-05,"Adamts1/S100a11/Igfbp3/Pdgfa/P2ry2/Pdgfd/Arpc2/Egr1",8
"GO:0001655","GO:0001655","urogenital system development","14/180","387/28814",1.67833748804906e-07,8.26860935778835e-05,6.10679289511183e-05,"Hey1/Mecom/Adamts1/Efnb2/Sox17/Jag1/Tgfb2/Pdgfa/Gata2/Pdgfd/Smad6/Cdkn1c/Wwtr1/Egr1",14
"GO:0072001","GO:0072001","renal system development","13/180","345/28814",2.9608981879386e-07,0.000125034500622093,9.23444036358596e-05,"Hey1/Mecom/Adamts1/Efnb2/Sox17/Jag1/Tgfb2/Pdgfa/Pdgfd/Smad6/Cdkn1c/Wwtr1/Egr1",13
"GO:0014909","GO:0014909","smooth muscle cell migration","8/180","106/28814",3.55287703559057e-07,0.000131278806465072,9.69561443659848e-05,"Adamts1/S100a11/Igfbp3/Pdgfa/P2ry2/Pdgfd/Arpc2/Egr1",8
"GO:0045860","GO:0045860","positive regulation of protein kinase activity","13/180","358/28814",4.50213161856848e-07,0.000147870011827649,0.000109209602069135,"Vegfc/Ccnd2/Edn3/Kitl/Clu/Tgfb2/Rapgef2/Hbegf/Pdgfa/Tpd52l1/Pdgfd/Egr1/Nedd9",13
"GO:0043534","GO:0043534","blood vessel endothelial cell migration","8/180","116/28814",7.098029827188e-07,0.000181730929780119,0.000134217629928056,"Vegfc/Mmrn2/Efnb2/Nr4a1/Alox12/Dll4/Gata2/Plk2",8
"GO:0010631","GO:0010631","epithelial cell migration","12/180","313/28814",7.14983100328574e-07,0.000181730929780119,0.000134217629928056,"Vegfc/Mmrn2/Efnb2/Glul/Nr4a1/Cdh13/Alox12/Tgfb2/Dll4/Hbegf/Gata2/Plk2",12
"GO:0090132","GO:0090132","epithelium migration","12/180","315/28814",7.6454491361322e-07,0.000181730929780119,0.000134217629928056,"Vegfc/Mmrn2/Efnb2/Glul/Nr4a1/Cdh13/Alox12/Tgfb2/Dll4/Hbegf/Gata2/Plk2",12
"GO:0090130","GO:0090130","tissue migration","12/180","317/28814",8.17132727093005e-07,0.000181730929780119,0.000134217629928056,"Vegfc/Mmrn2/Efnb2/Glul/Nr4a1/Cdh13/Alox12/Tgfb2/Dll4/Hbegf/Gata2/Plk2",12
"GO:0014812","GO:0014812","muscle cell migration","8/180","120/28814",9.19112793433021e-07,0.000181730929780119,0.000134217629928056,"Adamts1/S100a11/Igfbp3/Pdgfa/P2ry2/Pdgfd/Arpc2/Egr1",8
"GO:0061311","GO:0061311","cell surface receptor signaling pathway involved in heart development","5/180","29/28814",9.46218165225846e-07,0.000181730929780119,0.000134217629928056,"Hey1/Sox17/Msx1/Jag1/Dll4",5
"GO:0002042","GO:0002042","cell migration involved in sprouting angiogenesis","6/180","53/28814",9.83658618566273e-07,0.000181730929780119,0.000134217629928056,"Mmrn2/Efnb2/Nr4a1/Dll4/Gata2/Plk2",6
"GO:0001822","GO:0001822","kidney development","12/180","330/28814",1.24439435639319e-06,0.000216378218676369,0.00015980643313681,"Hey1/Adamts1/Efnb2/Sox17/Jag1/Tgfb2/Pdgfa/Pdgfd/Smad6/Cdkn1c/Wwtr1/Egr1",12
"GO:0060317","GO:0060317","cardiac epithelial to mesenchymal transition","5/180","31/28814",1.34018755567373e-06,0.000220088578587309,0.000162546724588732,"Hey1/Tmem100/Msx1/Jag1/Tgfb2",5
"GO:0008593","GO:0008593","regulation of Notch signaling pathway","7/180","90/28814",1.59451141544294e-06,0.000248072407581544,0.000183214220256435,"Hey1/Jag1/Tgfb2/Dll4/Jag2/Gata2/Nrarp",7
"GO:0043542","GO:0043542","endothelial cell migration","10/180","228/28814",1.86653553604891e-06,0.000275873952228028,0.000203747089566602,"Vegfc/Mmrn2/Efnb2/Glul/Nr4a1/Cdh13/Alox12/Dll4/Gata2/Plk2",10
"GO:0003158","GO:0003158","endothelium development","8/180","133/28814",2.00052040219519e-06,0.000281597062328047,0.000207973900458788,"Hey1/Tmem100/Sox17/Alox12/Jag1/Dll4/Rapgef2/Sox18",8
"GO:2001212","GO:2001212","regulation of vasculogenesis","4/180","16/28814",2.52789522701612e-06,0.000339657195048166,0.00025085429190581,"Hey1/Tmem100/Rapgef2/Asb4",4
"GO:0001503","GO:0001503","ossification","13/180","421/28814",2.72488806715055e-06,0.000350207353325958,0.000258646125916258,"Alpl/Hey1/Mgp/Vegfc/Cthrc1/Kazald1/Igfbp3/Jag1/P2ry2/Pdlim7/Smad6/Trp53inp2/Wwtr1",13
"GO:0014911","GO:0014911","positive regulation of smooth muscle cell migration","6/180","64/28814",3.03487861970522e-06,0.000365164983394688,0.000269693104323262,"Adamts1/S100a11/P2ry2/Pdgfd/Arpc2/Egr1",6
