"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0010632","GO:0010632","regulation of epithelial cell migration","2/7","241/28814",0.00142308203195754,0.0312391541689125,0.00884032232885936,"Pdgfb/Ptprr",2
"GO:0046777","GO:0046777","protein autophosphorylation","2/7","243/28814",0.00144651359285688,0.0312391541689125,0.00884032232885936,"Pdgfb/Nme2",2
"GO:0140014","GO:0140014","mitotic nuclear division","2/7","281/28814",0.00192685989798373,0.0312391541689125,0.00884032232885936,"Chmp2a/Pdgfb",2
"GO:0030336","GO:0030336","negative regulation of cell migration","2/7","292/28814",0.00207829457766493,0.0312391541689125,0.00884032232885936,"Pdgfb/Ptprr",2
"GO:2000146","GO:2000146","negative regulation of cell motility","2/7","305/28814",0.00226437969968401,0.0312391541689125,0.00884032232885936,"Pdgfb/Ptprr",2
"GO:0010631","GO:0010631","epithelial cell migration","2/7","313/28814",0.00238271099716783,0.0312391541689125,0.00884032232885936,"Pdgfb/Ptprr",2
"GO:0051271","GO:0051271","negative regulation of cellular component movement","2/7","314/28814",0.00239770636820197,0.0312391541689125,0.00884032232885936,"Pdgfb/Ptprr",2
"GO:0090132","GO:0090132","epithelium migration","2/7","315/28814",0.00241274700859791,0.0312391541689125,0.00884032232885936,"Pdgfb/Ptprr",2
"GO:0006241","GO:0006241","CTP biosynthetic process","1/7","10/28814",0.00242709915170558,0.0312391541689125,0.00884032232885936,"Nme2",1
"GO:0009157","GO:0009157","deoxyribonucleoside monophosphate biosynthetic process","1/7","10/28814",0.00242709915170558,0.0312391541689125,0.00884032232885936,"Nme2",1
"GO:0070673","GO:0070673","response to interleukin-18","1/7","10/28814",0.00242709915170558,0.0312391541689125,0.00884032232885936,"Pdgfb",1
"GO:0072203","GO:0072203","cell proliferation involved in metanephros development","1/7","10/28814",0.00242709915170558,0.0312391541689125,0.00884032232885936,"Pdgfb",1
"GO:1901724","GO:1901724","positive regulation of cell proliferation involved in kidney development","1/7","10/28814",0.00242709915170558,0.0312391541689125,0.00884032232885936,"Pdgfb",1
"GO:0090130","GO:0090130","tissue migration","2/7","317/28814",0.00244296403172505,0.0312391541689125,0.00884032232885936,"Pdgfb/Ptprr",2
"GO:0070372","GO:0070372","regulation of ERK1 and ERK2 cascade","2/7","326/28814",0.00258117713194888,0.0312391541689125,0.00884032232885936,"Pdgfb/Ptprr",2
"GO:0006183","GO:0006183","GTP biosynthetic process","1/7","11/28814",0.00266953111622226,0.0312391541689125,0.00884032232885936,"Nme2",1
"GO:0009209","GO:0009209","pyrimidine ribonucleoside triphosphate biosynthetic process","1/7","11/28814",0.00266953111622226,0.0312391541689125,0.00884032232885936,"Nme2",1
"GO:0009221","GO:0009221","pyrimidine deoxyribonucleotide biosynthetic process","1/7","11/28814",0.00266953111622226,0.0312391541689125,0.00884032232885936,"Nme2",1
"GO:0038128","GO:0038128","ERBB2 signaling pathway","1/7","11/28814",0.00266953111622226,0.0312391541689125,0.00884032232885936,"Ptprr",1
